yy,mm,dd,site,ph,do,bod,cod,ss,tn,tp,toc,t.coli,cd,cn,pb,cr6+,as,hg,chla,f.coli,abs,sb
1998,6,21,구의,8.1,8.2,2.7,4.3,9.1,3.859,0.108,,9000,0,0,0,0,0,0,,1100,0,
1998,6,21,암사,7.8,7.6,1.7,3.4,6.3,5.377,0.053,,3000,0,0,0,0,0,0,,500,0,
1998,6,25,가양,7.9,8,4.5,5.9,15.3,6.005,0.221,,41000,0,0,0,0,0,0,,6800,0,
1998,6,25,노량진,8.2,8.8,3,4.5,8.5,6.29,0.136,,26000,0,0,0,0,0,0,,5300,0,
1998,6,25,보광,8.1,10.2,4.6,4.2,9.2,6.208,0.108,,30000,0,0,0,0,0,0,,17000,0,
1998,6,25,영등포,8.3,11.1,4.9,4.8,12,8.191,0.175,,30000,0,0,0,0,0,0,,11000,0,
1998,6,25,잠실,8.4,11.8,2.7,3.8,9.1,2.755,0.058,,9000,0,0,0,0,0,0,,1400,0,
1998,7,3,가양,8,7.2,4.1,5.7,30.7,6.413,0.212,,190000,0,0,0,0,0,0,,48000,0,
1998,7,3,노량진,8,8.4,2.2,4.4,22.7,6.094,0.129,,14000,0,0,0,0,0,0,,6600,0,
1998,7,14,구의,7.7,6.3,1.3,4,26.6,3.391,0.127,,16000,,0,,,,,,3000,,
1998,7,14,도림천,7.5,6.4,2.2,5.1,5,6.096,0.259,,90000,,,,,,,,,,
1998,7,14,목감천,7.6,5.2,18.6,15.7,23,9.792,0.187,,240000,,,,,,,,,,
1998,7,14,보광,7.7,8.7,1.6,4.5,19.8,5.939,0.088,,13000,,,,,,,,3000,,
1998,7,14,암사,7.4,6.9,1.1,4.3,32.3,4.446,0.106,,500,,,,,,,,230,,
1998,7,14,양재천,7.5,6.4,3.5,5.8,9,5.616,0.106,,40000,,,,,,,,,,
1998,7,14,영등포,7.6,7.6,1.8,5,32,3.761,0.138,,50000,,,,,,,,24000,,
1998,7,14,잠실,7.5,8.5,1.2,3.8,20.6,4.316,0.081,,1100,,,,,,,,500,,
1998,7,14,정릉천,7.3,4.8,5.7,9.5,4,11.232,0.504,,500000,,,,,,,,,,
1998,7,14,중랑천2,7.2,5.4,2.3,7.2,3,9.024,0.422,,5000000,,,,,,,,400000,,
1998,7,14,중랑천3,7.4,6.4,4,7.4,6,8.208,0.283,,230000,,,,,,,,230000,,
1998,7,14,중랑천4,7.3,5.8,7.9,10.4,7,11.664,0.85,,900000,,,,,,,,900000,,
1998,7,14,홍제천,7.5,5.8,7.8,6.9,11,6.912,0.139,,500000,,,,,,,,,,
1998,7,15,고덕천,7.7,6.8,4.6,8.9,11,7.92,0.278,,500000,,,,,,,,,,
1998,7,15,성내천,7.8,3.9,7.9,15.3,16,9.744,0.725,,9000000,,,,,,,,,,
1998,7,15,안양천4,7.7,3.1,12.5,15.4,91,12.905,0.665,,26000,,,,,,,,13000,,
1998,7,15,안양천5,7.6,2,6.4,9.2,35,18.13,0.39,,22000,,,,,,,,11000,,
1998,7,30,탄천5,7.6,5.4,15.3,9.3,16,22.366,0.621,,90000,,,,,,,,28000,,
1998,8,3,구의,8,7.3,1.1,3.5,18.4,11.038,0.081,,3000,,,,,,,,500,,
1998,8,3,보광,8,8.6,1.1,3.7,21.8,4.25,0.092,,30000,,,,,,,,8000,,
1998,8,3,암사,7.9,5.9,1.2,5,23.7,2.714,0.174,,30000,,,,,,,,13000,,
1998,8,3,영등포,7.8,7.3,2.3,4.2,14.2,18.41,0.144,,160000,,,,,,,,24000,,
1998,8,3,잠실,8,11.7,1.2,3.6,14.8,3.108,0.09,,16000,,,,,,,,5000,,
1998,8,20,안양천4,7.6,2.6,19.3,9.4,85.7,16.51,0.583,,80000,,,,,,,,30000,,
1998,8,20,안양천5,7.6,1.6,6.1,8.9,11.3,15.638,0.367,,50000,,,,,,,,23000,,
1998,8,25,고덕천,6.9,6,6.4,15.9,40,7.056,0.514,,500000,,,,,,,,,,
1998,8,25,도림천,7,1.6,16.1,16.8,16,15.216,0.936,,2400000,,,,,,,,,,
1998,8,25,목감천,7.1,5.3,6.7,9.7,26,13.92,0.24,,240000,,,,,,,,,,
1998,8,25,성내천,7,2,5,12.3,31,8.112,0.317,,900000,,,,,,,,,,
1998,8,25,양재천,7.2,7,1.4,7.8,4,12.624,0.077,,90000,,,,,,,,,,
1998,8,25,정릉천,7,4.2,12.2,12.6,33,11.28,0.475,,2400000,,,,,,,,,,
1998,8,25,중랑천2,7.1,5.4,10.3,14.2,17,12.24,0.221,,900000,,,,,,,,40000,,
1998,8,25,중랑천3,7.1,6.6,2.8,10.1,11,10.08,0.158,,5000000,,,,,,,,140000,,
1998,8,25,중랑천4,7.2,5.4,8.4,9.1,19,13.44,0.749,,24000000,,,,,,,,9000000,,
1998,8,25,홍제천,7.3,5.8,3.4,6.6,16,10.656,0.432,,240000,,,,,,,,,,
1998,8,30,탄천5,7.5,5.5,12.7,9.4,10.8,24.038,1.037,,500000,,,,,,,,80000,,
1998,8,31,가양,8,7.1,2.1,4,17.3,4.388,0.137,,260000,0,0,0,0,0,0,,42000,0,
1998,8,31,노량진,7.5,8.8,2.2,4,15,4.21,0.136,,99000,0,0,0,0,0,0,,17000,0,
1998,9,1,가양,7.8,7.1,2.9,4.7,18.3,4.558,0.186,,50000,0,0,0,0,0,0,,6800,0,
1998,9,1,구의,8.3,9,1,3.1,8.4,4.088,0.04,,800,0,0,0,0,0,0,,40,0,
1998,9,1,노량진,8,8.2,2.1,3.8,8.6,4.572,0.118,,19000,0,0,0,0,0,0,,5200,0,
1998,9,1,보광,8.2,8.7,1.1,2.9,5.3,5.046,0.024,,2200,0,0,0,0,0,0,,400,0,
1998,9,1,암사,8.4,8.6,1.1,3.5,15.9,8.126,0.059,,700,0,0,0,0,0,0,,80,0,
1998,9,1,영등포,7.9,8.4,2,3.5,7.7,10.805,0.095,,2300,0,0,0,0,0,0,,800,0,
1998,9,1,잠실,8.2,8.8,1,2.8,6.9,7.509,0.025,,1700,0,0,0,0,0,0,,110,0,
1998,9,11,탄천5,7.7,7.7,9.6,8.2,16.5,11.144,0.711,,300000,0,0,0,0,0,0,,80000,0,
1998,9,16,고덕천,7.6,8,1.6,5.6,4,2.16,0.158,,240000,0,0,0,0,0,0,,,0.1,
1998,9,16,도림천,7.2,0.8,33,35.8,61,16.8,1.622,,9000000,0,0,0,0,0,0,,,2.7,
1998,9,16,목감천,7.5,3,5.2,12.3,2,9.552,0.816,,240000,0,0,0,0,0,0,,,0.1,
1998,9,16,성내천,7.5,7.2,12.8,14.2,12,7.248,0.547,,40000,0,0,0,0,0,0,,,0.1,
1998,9,16,안양천4,7.6,2.6,7.9,11.8,14.4,16.021,0.802,,80000,0,0,0,0,0,0,,23000,0,
1998,9,16,안양천5,7.6,1.6,7.9,10.7,10.7,16.468,0.834,,110000,0,0,0,0,0,0,,50000,0,
1998,9,16,양재천,7.5,9,1.8,5.9,3,4.896,0.37,,40000,0,0,0,0,0,0,,,0,
1998,9,16,정릉천,7.2,2.2,24.5,18.7,24,11.904,1.066,,9000000,0,0,0,0,0,0,,,0.1,
1998,9,16,중랑천2,7.6,6.4,8.9,11.8,37,9.552,0.547,,400000,0,0,0,0,0,0,,70000,2.4,
1998,9,16,중랑천3,7.5,6.5,3.9,7.6,20,6.384,0.317,,230000,0,0,0,0,0,0,,9000,0.1,
1998,9,16,중랑천4,7.4,4.6,13.5,11.7,24,12.336,0.926,,2400000,0,0,0,0,0,0,,230000,0.2,
1998,9,16,홍제천,7.3,6.2,6.2,9.2,3,7.296,0.581,,23000,0,0,0,0,0,0,,,0.1,
1998,10,2,탄천5,7.4,8.4,9.5,6.8,21.3,12.459,0.506,,170000,,,,,,,,50000,,
1998,10,16,안양천4,8.1,6.7,12,11.8,34,15.034,0.856,,1600000,,,,,,,,170000,,
1998,10,16,안양천5,7.9,5.2,7.8,10.7,10.5,17.537,0.749,,1600000,,,,,,,,80000,,
1998,10,20,도림천,7.4,6.2,6.2,7.4,4,5.376,0.149,,240000,,,,,,,,,,
1998,10,20,목감천,7.2,2.4,16.2,14,7,13.392,0.36,,40000,,,,,,,,,,
1998,10,20,홍제천,7.5,6.6,10.3,12,12,6.048,0.686,,500000,,,,,,,,,,
1998,10,21,고덕천,7.7,12,1.1,4.5,7,3.408,0.053,,9000,,,,,,,,,,
1998,10,21,성내천,7.5,2.4,15.5,16.8,16,9.792,0.778,,23000,,,,,,,,,,
1998,10,21,양재천,7.3,10,7.3,6.8,6,9.072,0.36,,240000,,,,,,,,,,
1998,10,21,정릉천,7.1,3.2,36.6,26.8,21,13.392,1.099,,900000,,,,,,,,,,
1998,10,21,중랑천2,7.5,5.6,9.6,16.1,32,8.784,0.643,,90000,,,,,,,,40000,,
1998,10,21,중랑천3,7.3,7.4,5.9,8.5,15,7.872,0.341,,140000,,,,,,,,140000,,
1998,10,21,중랑천4,7.5,5.6,16.4,14.6,26,13.056,1.152,,400000,,,,,,,,400000,,
1998,10,28,가양,7.9,6.9,4.4,5.1,13.3,7.531,0.254,,180000,0,0,0,0,0,0,,33000,0,
1998,10,28,구의,7.9,8.2,1,2.9,4.6,2.002,0.042,,1100,,,,,,,,300,,
1998,10,28,노량진,8,9.3,2.7,4.5,9,6.785,0.212,,60000,0,0,0,0,0,0,,5300,0,
1998,10,28,보광,8,9.1,2.7,3.6,6.6,10.045,0.208,,30000,,,,,,,,8000,,
1998,10,28,암사,8,9.2,0.9,2.6,5.4,1.86,0.029,,1300,,,,,,,,500,,
1998,10,28,영등포,7.9,7.2,3.5,4.1,8.3,9.198,0.197,,50000,,0,,,,,,13000,,
1998,10,28,잠실,8.2,12.1,1.2,2.8,4,2.129,0.042,,1100,,,,,,,,300,,
1998,11,5,보광,7.9,11.8,3.2,4.5,8.6,6.619,0.242,,90000,,,,,,,,3000,,
1998,11,5,영등포,7.3,9.4,2.3,4.5,12.2,6.678,0.243,,17000,,,,,,,,5000,,
1998,11,5,잠실,8,16,1.1,3,6.6,5.497,0.047,,8000,,,,,,,,1700,,
1998,11,12,고덕천,8,11.8,1.2,5.2,19,3.072,0.024,,2300,,,,,,,,,,
1998,11,12,도림천,7.7,6.4,10,8,6,12.72,0.523,,500000,,,,,,,,,,
1998,11,12,목감천,7.4,3.8,24.5,15,10,14.928,0.96,,2400000,,,,,,,,,,
1998,11,12,양재천,7.6,9.2,13.8,7.1,28,9.6,0.355,,90000,,,,,,,,,,
1998,11,12,정릉천,7.6,3.6,21.3,22.4,9,14.736,1.142,,2400000,,,,,,,,,,
1998,11,12,중랑천2,7.8,10,13,8.6,16,11.136,0.571,,240000,,,,,,,,23000,,
1998,11,12,중랑천3,7.8,9.4,22.3,8.7,13,10.896,0.384,,240000,,,,,,,,14000,,
1998,11,12,중랑천4,7.4,7.4,20.5,10.5,19,15.84,0.941,,500000,,,,,,,,9000,,
1998,11,12,홍제천,7.4,3.4,24.2,12.3,26,15.504,0.206,,240000,,,,,,,,,,
1998,11,13,탄천5,7.2,6.1,16.1,7.9,24,28.097,1.151,,50000,,,,,,,,23000,,
1998,11,16,안양천4,7.5,4.2,16.6,13.9,19,18.25,1.365,,1600000,,,,,,,,80000,,
1998,11,16,안양천5,7.5,4.2,7.4,11.8,10.7,21.445,0.767,,500000,,,,,,,,50000,,
1998,11,28,가양,7.9,9.7,3.3,5.2,17.4,8.443,0.246,,18000,,,,,,0,,6500,0,
1998,11,28,구의,8,10.9,1.1,2.9,6.4,3.832,0.042,,1700,,,,,,,,270,,
1998,11,28,노량진,7.9,9.8,3,4.5,9.9,7.882,0.221,,25000,,,,,,0,,6500,0,
1998,11,28,암사,7.6,10.3,1,2.5,5.4,3.645,0.058,,1700,,,,,,,,220,,
1998,12,1,구의,6.6,8.4,1.4,2.8,4.8,2.558,0.041,,1700,0,0,0,0,0,0,,80,0,
1998,12,1,보광,7.4,7.6,4,4.8,6.6,7.622,0.291,,30000,0,0,0,0,0,0,,3000,0,
1998,12,1,암사,7,8.2,1.1,2.4,2.8,2.718,0.02,,220,0,0,0,0,0,0,,20,0,
1998,12,1,영등포,7.4,7.5,2.7,3.7,7.9,7.897,0.163,,5000,0,0,0,0,0,0,,800,0,
1998,12,1,잠실,7.3,9.6,1.6,2.7,5.6,3.348,0.03,,1700,0,0,0,0,0,0,,200,0,
1998,12,7,안양천4,7.9,5.9,26,19.9,54,16.461,1.108,,240000,0,0,0,0,0,0,,50000,0.3,
1998,12,7,안양천5,7.8,4.7,15.7,15.6,22.7,22.506,0.993,,500000,0,0,0,0,0,0,,50000,0.1,
1998,12,15,고덕천,7.6,15,2.2,3.9,9,4.368,0.019,,900,0,0,0,0,0,0,,,0,
1998,12,15,도림천,7.4,7.4,8.2,10.3,9,16.416,1.094,,40000,0,0,0,0,0,0,,,0.2,
1998,12,15,목감천,7.5,7.8,17.6,15.8,25,18.096,0.802,,900,0,0,0,0,0,0,,,1.2,
1998,12,15,양재천,7.4,12.2,9.4,6.9,11,10.752,0.576,,240000,0,0,0,0,0,0,,,0.2,
1998,12,15,정릉천,7.3,6.6,23,29.8,51,19.824,1.469,,24000000,0,0,0,0,0,0,,,3.6,
1998,12,15,중랑천2,7.6,10.6,11.8,12.2,27,15.12,0.749,,90000,0,0,0,0,0,0,,4000,0.3,
1998,12,15,중랑천3,7.9,7,7.8,10.6,33,9.456,0.475,,240000,0,0,0,0,0,0,,400,0.3,
1998,12,15,중랑천4,7.1,7.2,9.4,13.1,8,16.08,0.984,,500000,0,0,0,0,0,0,,4000,0.5,
1998,12,15,탄천5,7.7,8.1,16.5,9.2,12,30.834,0.979,,30000,0,0,0,0,0,0,,8000,0,
1998,12,15,홍제천,7.5,10.2,6.7,5.9,11,7.296,0.043,,23000,0,0,0,0,0,0,,,0.5,
1998,12,24,가양,8.1,7.9,3.8,5.2,12.5,6.666,0.263,,8800,0,0,0,0,0,0,,1700,0,
1998,12,24,노량진,8,8,3.9,5.3,7,7.077,0.336,,54000,0,0,0,0,0,0,,2100,0,
1998,1,29,뚝도,8.4,11.8,4.2,4.6,7.5,4.916,0.097,,1700,,,,,,,,1100,,
1998,2,17,뚝도,8.5,13.8,4.5,6.2,9.4,6.508,0.226,,5000,,,,,,,,1700,,
1998,3,11,뚝도,8.6,11.4,3.7,5.8,10.4,6.353,0.317,,30000,0,0,0,0,0,0,,24000,0,
1998,4,7,뚝도,8,11.7,4.5,4.8,11.4,4.539,0.192,,30000,,,,,,,,5000,,
1998,5,27,뚝도,6.8,12.4,3.1,3.6,10.2,5.54,0.091,,30000,,,,,,,,11000,,
1998,6,25,뚝도,8.4,11.3,2.7,4.2,7.9,4.255,0.098,,17000,0,0,0,0,0,0,,8000,0,
1998,7,14,뚝도,7.6,8.4,1.6,3.9,21.6,3.944,0.11,,17000,,0,,,,,,8000,,
1998,8,3,뚝도,8.1,8.4,1.1,3.7,23,3.243,0.084,,17000,,,,,,,,5000,,
1998,9,1,뚝도,8.2,8.7,1.2,2.9,6.7,9.584,0.034,,3000,0,0,0,0,0,0,,400,0,
1998,10,28,뚝도,8.1,9.4,3.6,3.9,9.3,11.798,0.257,,13000,,,,,,,,5000,,
1998,11,5,뚝도,7.9,13.3,2.6,4,9.2,5.227,0.152,,50000,,,,,,,,2300,,
1998,12,1,뚝도,7.5,8.3,2.9,3.3,5.4,4.997,0.112,,24000,0,0,0,0,0,0,,8000,0,
1999,1,12,구의,8,11,1.8,3.7,5.6,2.831,0.045,,500,,,,,,,,80,,
1999,1,12,탄천5,7.4,5.9,15.9,11.6,9.3,20.617,1.218,,80000,,,,,,,,17000,,
1999,1,13,안양천4,7.7,7.5,44.8,26.8,57.3,22.15,1.772,,300000,,,,,,,,80000,,
1999,1,13,안양천5,7.7,8.5,15.3,17.8,15.3,15.798,1.721,,130000,,,,,,,,17000,,
1999,1,14,도림천,7.8,8,11.3,14.3,16,17.184,1.402,,2300,,,,,,,,,,
1999,1,14,목감천,7.8,7.4,36.8,22.2,31,8.304,1.147,,500000,,,,,,,,,,
1999,1,14,양재천,7.7,14.8,6.8,8.3,10,12.768,0.917,,23000,,,,,,,,,,
1999,1,14,정릉천,7.9,10.6,52.6,26.7,67,16.176,1.478,,90000,,,,,,,,,,
1999,1,14,중랑천2,7.4,7.2,3.8,5.8,28,6,0.077,,40000,,,,,,,,14000,,
1999,1,14,중랑천3,7.7,17.8,13.5,10.3,14,12.768,0.451,,500000,,,,,,,,90000,,
1999,1,14,중랑천4,7.3,12.2,17,13.4,7,17.04,1.061,,900000,,,,,,,,900,,
1999,1,14,홍제천,7.7,10.2,7.7,9.5,16,13.824,0.005,,23000,,,,,,,,,,
1999,1,29,가양,5.8,8.5,5.3,8.3,16.6,6.939,0.392,,9000,0,0,0,0,0,0,,1800,0,
1999,1,29,노량진,7.7,9.5,5,6.6,8.3,8.368,0.384,,21000,0,0,0,0,0,0,,2800,0,
1999,1,29,보광,8.7,9.9,3.8,5.1,8.3,4.246,0.119,,13000,,,,,,,,2300,,
1999,1,29,암사,7.9,10.1,1.6,3,4,3.102,0.024,,1300,,,,,,,,170,,
1999,1,29,영등포,7.8,9.2,5.1,7,14.3,5.266,0.315,,5000,,,,,,,,1300,,
1999,1,29,잠실,8.8,10.2,2.3,4.3,8.4,5.14,0.024,,80,,,,,,,,80,,
1999,2,4,탄천5,7.4,7.4,13.4,16.1,16,17.336,1.316,,130000,,,,,,,,30000,,
1999,2,9,보광,8.5,13.9,6,7.1,10.2,8.843,0.296,,13000,,,,,,,,1700,,
1999,2,9,영등포,8.3,14.5,6.3,8.3,11.2,10.154,0.355,,11000,,,,,,,,2300,,
1999,2,9,잠실,9.2,11.8,3.6,5.4,8.4,3.722,0.056,,300,,,,,,,,40,,
1999,2,10,고덕천,7.6,13.6,0.4,4.2,2,18.864,0.029,,9000000,,,,,,,,,,
1999,2,10,양재천,7.5,11,9.9,11.4,22,13.344,1.114,,240000,,,,,,,,,,
1999,2,10,정릉천,7.5,8.4,29.3,27.4,27,16.8,1.325,,9000000,,,,,,,,,,
1999,2,10,중랑천2,7.5,9.2,10.8,18,22,16.224,0.907,,9000000,,,,,,,,4000,,
1999,2,10,중랑천3,8.4,14.4,9.8,16.2,49,13.536,0.624,,9000000,,,,,,,,220000,,
1999,2,10,중랑천4,7.2,8.6,11.9,15.8,4,18.096,0.95,,900000,,,,,,,,900,,
1999,2,11,도림천,7.4,10.6,12.9,15.7,2,17.76,1.536,,500000,,,,,,,,,,
1999,2,11,목감천,7.2,10.2,31.6,18.6,32,18.192,1.219,,900000,,,,,,,,,,
1999,2,11,홍제천,7.7,14.8,14.6,9.4,30,10.848,0.024,,14000,,,,,,,,,,
1999,2,18,안양천4,7.7,5.8,19.1,19.8,19,27.852,1.354,,130000,,,,,,,,17000,,
1999,2,18,안양천5,7.7,4,12.8,17.6,24.5,20.687,1.113,,80000,,,,,,,,13000,,
1999,2,26,가양,7.9,11.6,5.4,8.1,12.7,8.744,0.373,,6000,0,0,0,0,0,0,,1500,0,
1999,2,26,구의,9,11.6,3.2,4.7,7.4,2.413,0.052,,1700,,,,,,,,110,,
1999,2,26,노량진,7.9,11,5.3,7.2,10.5,8.474,0.339,,16000,0,0,0,0,0,0,,2200,0,
1999,2,26,암사,8.9,11.4,3.4,5,16.8,2.706,0.166,,2400,,,,,,,,80,,
1999,3,2,가양,7.6,9.1,7.1,8.2,11.5,4.459,0.398,,8300,0,0,0,0,0,0,,1200,0,
1999,3,2,노량진,7.6,8.8,6.3,6.8,9,5.75,0.37,,33000,0,0,0,0,0,0,,3300,0,
1999,3,9,구의,8.1,15.6,1.9,3.8,3.8,2.542,0.025,,500,0,0,0,0,0,0,,80,0,
1999,3,9,보광,7.6,8.9,6.7,6.5,6.4,6.278,0.394,,30000,0,0,0,0,0,0,,1100,0,
1999,3,9,암사,8.2,9.8,1.8,3.6,5.2,2.412,0.01,,170,0,0,0,0,0,0,,40,0,
1999,3,9,영등포,7.7,8.7,4.8,6.8,9.6,8.645,0.386,,11000,0,0,0,0,0,0,,8000,0,
1999,3,9,잠실,8.2,10.7,2.2,4,4,3.006,0.03,,23,0,0,0,0,0,0,,40,0,
1999,3,11,도림천,7.2,9.2,6.6,6.8,49,20.736,1.416,,240000,0,0,0,0,0,0,,,1.1,
1999,3,11,목감천,7.2,7.4,12.2,10.6,33,5.712,1.114,,140000,0,0,0,0,0,0,,,2.5,
1999,3,11,양재천,7.4,9.8,6.4,6.9,22,15.408,1.109,,40000,0,0,0,0,0,0,,,0.1,
1999,3,11,정릉천,7.6,6.2,21.7,26.6,73,17.808,1.286,,500000,0,0,0,0,0,0,,,3.6,
1999,3,11,중랑천2,7.3,7.8,15.6,13,59,21.504,0.917,,23000,0,0,0,0,0,0,,900,0.3,
1999,3,11,중랑천3,7.2,6.8,12.5,9.5,46,14.544,0.672,,23000,0,0,0,0,0,0,,980,2.8,
1999,3,11,중랑천4,7.6,9.2,9.2,8.9,27,18.288,0.931,,900,0,0,0,0,0,0,,40,1.3,
1999,3,11,홍제천,7.2,12,6.6,6.5,6,12.048,0.038,,9000,0,0,0,0,0,0,,,0.5,
1999,3,12,탄천5,7.3,6.4,13.2,13.1,9.3,16.642,1.288,,220000,0,0,0,0,0,0,,50000,0.1,
1999,3,25,안양천4,7.4,6.2,35,21.9,27.5,26.646,1.324,,300000,0,0,0,0,0,0,,130000,0.1,
1999,3,25,안양천5,7.4,6,27.4,23.6,36.5,30.941,1.161,,500000,0,0,0,0,0,0,,110000,0.1,
1999,4,2,탄천5,7.3,5.4,10.6,13.2,12.8,22.842,1.056,,240000,,,,,,,,30000,,
1999,4,14,안양천4,7.3,5.1,13.3,12.1,27.7,14.654,0.741,,130000,,,,,,,,50000,,
1999,4,14,안양천5,7.2,4.6,16.2,14.5,16.3,15.16,0.75,,1600000,,,,,,,,140000,,
1999,4,16,고덕천,7.6,4.9,5.1,10.6,6.8,8.544,0.33,,23000,,,,,,,,,,
1999,4,16,도림천,7.5,8.9,4.6,8.6,3.6,7.2,0.517,,140000,,,,,,,,,,
1999,4,16,목감천,7.3,2.6,24.4,19.8,31.6,12.706,1.049,,2200000,,,,,,,,,,
1999,4,16,성내천,7.3,6.9,6.4,12.2,3.6,6.48,0.482,,900,,,,,,,,,,
1999,4,16,양재천,7.2,9.9,5.6,8.3,9.2,8.28,0.332,,40000,,,,,,,,,,
1999,4,16,정릉천,7.2,5.3,23.3,19,68,10.387,1.179,,5000000,,,,,,,,,,
1999,4,16,중랑천2,7.3,8.3,10.6,10.1,23.2,8.338,0.458,,240000,,,,,,,,140000,,
1999,4,16,중랑천3,7.5,8.4,8.1,11.3,28,9.178,0.421,,140000,,,,,,,,70000,,
1999,4,16,중랑천4,7.2,8,10.8,13.6,14.8,14.064,1.135,,500000,,,,,,,,23000,,
1999,4,16,홍제천,7.2,1.8,24.2,18.9,57.3,12.595,1.408,,2400000,,,,,,,,,,
1999,4,30,가양,7.6,8.5,5.5,7.6,14.7,6.564,0.339,,31000,0,0,0,0,0,0,,5500,0,
1999,4,30,구의,8.4,9.3,2.7,4.8,10,3.848,0.055,,500,,,,,,,,130,,
1999,4,30,노량진,7.7,8.5,3.9,5.7,8.6,5.286,0.194,,49000,0,0,0,0,0,0,,3500,0,
1999,4,30,보광,8.2,8.7,3,4.7,6.8,4.263,0.148,,8000,,,,,,,,2300,,
1999,4,30,암사,8.4,9,2.6,4,8.2,3.063,0.037,,500,,,,,,,,80,,
1999,4,30,영등포,8,9,4.5,6.5,9,5.946,0.256,,5000,,,,,,,,2300,,
1999,4,30,잠실,8.7,9.2,2.7,4.4,6.4,2.49,0.037,,300,,,,,,,,80,,
1999,5,11,탄천5,7.4,5.5,12.9,13.4,12.3,19.031,0.836,,70000,,,,,,,,70000,,
1999,5,12,안양천4,7.6,5.2,7.7,15.5,9.3,26.005,0.688,,130000,,,,,,,,50000,,
1999,5,12,안양천5,7.6,4.2,9.2,19.1,12.5,22.257,0.715,,1600000,,,,,,,,110000,,
1999,5,21,도림천,8.1,6.7,3.2,6.3,5.2,7.594,0.495,,240000,,,,,,,,,,
1999,5,21,목감천,7.8,2.8,21.4,16.1,42,13.229,0.891,,5000000,,,,,,,,,,
1999,5,21,양재천,8.1,8.6,3.5,7.5,13.6,9.729,0.599,,14000,,,,,,,,,,
1999,5,21,정릉천,8,5.5,16.4,10.7,16.8,11.568,0.945,,4000,,,,,,,,,,
1999,5,21,중랑천2,8.2,8.9,5,8,19.2,8.049,0.603,,24000,,,,,,,,1400,,
1999,5,21,중랑천3,8.3,8,5.7,10.7,41.2,10.008,0.449,,90000,,,,,,,,2700,,
1999,5,21,중랑천4,7.8,5.9,8.1,11,19.6,15.634,1.064,,240000,,,,,,,,90000,,
1999,5,21,홍제천,8.5,11.2,3.6,8.8,12.4,7.114,0.132,,4000,,,,,,,,,,
1999,5,29,가양,7.8,7.3,4.8,6.8,18.3,6.198,0.271,,22000,0,0,0,0,0,0,,6300,0,
1999,5,29,구의,7.8,7.3,2.1,4.2,8,2.545,0.05,,500,,,,,,,,130,,
1999,5,29,노량진,8,8.1,3.6,5.5,11,4.452,0.18,,29000,0,0,0,0,0,0,,4900,0,
1999,5,29,보광,8,7.7,3.9,6.7,8.4,6.845,0.038,,160000,,,,,,,,50000,,
1999,5,29,암사,7.8,7.3,1.8,4.2,13.2,2.57,0.062,,500,,,,,,,,80,,
1999,5,29,영등포,8.3,9.8,4.3,6.7,9.8,5.938,0.213,,35000,,,,,,,,11000,,
1999,5,29,잠실,8.9,9,2.4,4.4,6.8,3.851,0.043,,300,,,,,,,,170,,
1999,6,3,가양,7.3,5.5,3.8,5.3,11.9,7.058,0.222,,230000,0,0,0,0,0,0,,36000,0,
1999,6,3,구의,8,8.4,2.1,4.3,9.7,2.555,0.093,,800,0,0,0,0,0,0,,110,0,
1999,6,3,노량진,7.7,7,3.5,4.6,9.2,5.587,0.146,,90000,0,0,0,0,0,0,,8800,0,
1999,6,3,보광,7.6,7.4,3.4,4.7,10.5,4.211,0.156,,240000,0,0,0,0,0,0,,50000,0,
1999,6,3,암사,7.8,7.3,2.2,3.5,22.2,2.66,0.075,,1700,0,0,0,0,0,0,,80,0,
1999,6,3,영등포,7.4,6,4.1,4.8,9.2,5.26,0.192,,90000,0,0,0,0,0,0,,13000,0,
1999,6,3,잠실,8.2,8,1.6,3.8,5.3,3.633,0.045,,2400,0,0,0,0,0,0,,270,0,
1999,6,4,탄천5,7.3,6.2,14.1,5.9,11.3,21.363,1.151,,80000,0,0,0,0,0,0,,50000,0.1,
1999,6,9,도림천,8.6,9.7,9.5,13.1,5.6,12.897,1.114,,240000,0,0,0,0,0,0,,,0.1,
1999,6,9,목감천,8.1,5.9,30,28.3,41,16.195,1.612,,5000000,0,0,0,0,0,0,,,0.5,
1999,6,9,양재천,8.1,10.1,3.9,7.4,8.8,8.967,0.502,,24000,0,0,0,0,0,0,,,0.1,
1999,6,9,정릉천,7.9,5.4,15.3,14.6,10.8,11.568,0.945,,500000,0,0,0,0,0,0,,,0.5,
1999,6,9,중랑천2,8.9,13.4,7.5,11.4,28,8.049,0.603,,50000,0,0,0,0,0,0,,24000,0.1,
1999,6,9,중랑천3,8.1,6.8,7.6,12.8,77,10.008,0.449,,50000,0,0,0,0,0,0,,9000,0.1,
1999,6,9,중랑천4,7.5,6.1,6.6,13,16.4,15.634,1.064,,220000,0,0,0,0,0,0,,140000,0.1,
1999,6,9,홍제천,8.9,16,7.3,15.6,26.8,5.462,0.122,,90000,0,0,0,0,0,0,,,0.1,
1999,6,15,안양천4,7.9,5.6,25.7,26.2,57.3,30.664,1.301,,170000,0,0,0,0,0,0,,17000,0.1,
1999,6,15,안양천5,7.2,4.6,9.1,12.8,69,28.112,0.649,,900000,0,0,0,0,0,0,,80000,0.1,
